633062,"36.43975,-102.53490001",2006-07-26,35.8,19.7,27.6,33.9,19.7,26.9,12.5,42.67,0.13,,4.17,,,,,28.5,,1008,16.8,16,,,0,
633932,"33.74960999,-95.60272999",2006-03-03,21.9,10.4,15.1,21.9,10.4,15.1,-1.1,34.22,0,,0,,,,,21.5,,,11,15.6,,,0,
635084,"29.93373999,-98.64222998",2006-10-17,32.9,15,23.6,31.9,15,23.4,15.2,64.93,0,,0,,,,,15.7,,1004.6,11.5,16,,,0,
635127,"32.71043001,-102.41619999",2006-07-10,37,22.1,27.9,36.6,22.1,27.9,16.3,52.02,0.3,,4.17,,,,,30.6,,,32.3,15.8,,,0,
642955,"32.85349,-96.05086",2008-01-12,13.3,3.8,8.4,13.3,1.2,7.1,1.5,62.3,0,,0,,,,,21.8,238.9,1013.8,13.2,16,,,0,
645241,"33.86362,-95.58905",2008-01-01,7.2,-1.7,1.9,3.3,-5.9,-2.3,-8,49.56,0,,0,,,,,32.1,321.8,,0,16,,,0,
650680,"30.70994,-97.69867",2008-08-15,34.7,24.9,29.1,36.1,24.9,30.5,20.4,61.53,0,,0,,,,,22,128.9,1012.3,21.2,15.6,,,0,
653101,"33.27,-99.852",2008-11-05,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
656322,"33.24884,-95.8993",2008-10-02,26.3,12.7,18.8,26.3,12.7,18.8,10.6,61.25,0,,0,,,,,13.8,190.4,1016,0,16,,,0,
658599,"31.71036,-98.05257",2008-02-06,13.1,0.6,5.8,13.1,-3.1,3.6,-5,48.93,0,,0,,,,48.2,22.2,267.8,1018.9,0,16,,,0,
661117,"40.17580567,-110.76366106",2005-07-16,37.1,18.2,27.9,34.3,18.2,26.6,2.6,21.51,0,,0,,,,,24.1,181.2,1007.8,0,16,,,0,
661491,"37.13667002,-77.35567002",2004-05-24,33.1,21.6,27,35.3,21.6,28.2,20.6,70.21,0,,0,,,,,25.6,226.7,1012.5,21.5,15.1,,,0,
664494,"37.22778,-78.76945",2008-03-22,22.3,3.2,12.4,22.3,3.2,12.2,-0.3,44.79,0,,0,,,,,24.8,213.4,1012,15.6,16,,,0,
664584,"37.19722,-77.61389",2008-06-27,35.5,23.1,28,36.2,23.1,28.6,18.3,57.18,0.69,,12.5,,,,87.1,32.5,228.5,1013.2,38.8,15.3,,,0,
667167,"46.05020257,-121.64295917",2006-07-03,32.9,18.7,26.1,31.6,18.7,25.8,12.1,43.01,0,,0,,,,,34.9,,1013.7,1.2,16,,,0,
670148,"45.14828,-90.2908",2006-06-29,26,9,18.6,26,9,18.6,5.9,50.69,0,,0,,,,,16.3,,1020.2,2.4,14.5,,,0,
671600,"46.18908,-89.43726",2007-05-06,19,8.1,12.6,19,5,11.6,-9,21.97,0,,0,,,,,34.3,,1026.6,12.3,16,,,0,
671823,"43.00538998,-90.00584",2003-04-11,22.9,-0.1,11.2,22.9,-0.1,11.2,0.7,53.42,0.26,,4.17,,,,,14.8,188.1,1014.4,0.7,14.6,,,0,
673270,"45.02443998,-91.01783002",2003-04-12,14.1,1.3,7.6,14.1,-2.1,6,-2.2,51.36,0,,0,,,,,14,56.3,1020.6,0,15.7,,,0,
674061,"44.01387,-89.82753",2008-05-14,18.8,7.1,12.4,18.8,3.6,11.4,3.9,61.53,1.95,,20.83,,,,,22.4,309.4,1012.4,22.4,15.3,,,0,
675613,"45.19445272,-89.64330966",2004-07-13,26.2,13.4,19.7,26.2,13.4,19.7,14.5,75.28,0.3,,4.17,,,,,31.7,280,1009.7,69.7,11.1,,,0,
677199,"38.65059509,-81.57551261",2006-02-25,15.3,-0.6,6.9,15.3,-4.7,5.3,-6.6,39.54,0,,0,,,,55.4,29.4,,1020.2,54.3,16,,,0,
677514,"38.65834449,-81.0678339",2006-03-20,6.6,-2.9,2.3,5.5,-2.9,1.5,-7.2,51.14,0,,0,,,,,10,,1020.1,33,16,,,0,
677831,"39.41268329,-80.56348636",2006-05-30,32.6,15.3,24,32.6,15.3,24.2,15.8,63.74,0.09,,4.17,,,,,14.7,,1019.3,6.5,9.9,,,0,
678944,"37.76031866,-80.27070205",2008-02-11,0,-12.1,-5.9,-0.1,-21.8,-11.5,-18.8,36.26,0,,0,,,,59.4,36.4,242.8,1027.3,33.5,15.7,,,0,
679625,"38.87311889,-80.82005209",2008-11-02,21.3,8.7,14.5,21.3,8.7,14.5,6.8,61.91,0,,0,,,,,7.3,205.7,1026.5,41.7,15.5,,,0,
681281,"40.69554,-108.67766",1995-05-27,11.2,2.7,7.6,11.2,2.7,6.9,4,79.57,0,,0,,,,,22,152.5,,83.3,60.4,,,0,
687077,"45.3,-68.01666667",1999-08-23,28.1,11.1,19.4,27.7,11.1,19.4,13.2,71.51,0,,0,,,,,9.4,290,1014.7,3.8,16,,,0,
688070,"44.62777778,-68.56111111",2001-07-06,21.9,13.5,17.7,21.9,13.5,17.7,11.5,70.16,0,,0,,,,,20.9,244.1,1009,59,11.3,,,0,
689487,"42.50421,-123.43328",1996-06-09,22.9,3.8,10.2,22.9,0.1,8.3,4.3,71.61,0,,0,,,,,22.9,293.9,1020.6,15.3,18,,,0,
690783,"34.76199209,-88.5805922",1992-03-02,25.7,5.1,14.9,25.7,4.8,14.8,6.5,61.98,0,,0,,,,,16.6,198.1,1023,26.3,15.7,,,0,
691880,"33.05144624,-89.89420522",1993-03-10,21.2,10.1,16.5,21.2,10.1,16.5,4.7,49.26,0,,0,,,,,25.9,274.2,1017.9,49.6,11,,,0,
692240,"30.55541706,-89.6182908",1993-04-11,23.9,13.3,19,23.9,13.3,19,13.6,72.72,0,,0,,,,,21.3,198.1,1015.9,8.1,13.5,,,0,
692540,"32.54778291,-89.82922569",1993-02-02,16.7,-0.6,7.7,16.7,-2.5,6.9,-1.2,58.26,0,,0,,,,,14.8,91.3,1023,6.3,12.3,,,0,
694131,"32.97285916,-89.63518539",1995-03-31,16.7,8.4,12.9,16.7,7.3,12.9,2.8,51.45,0,,0,,,,,22,192.5,1018.3,80,11.4,,,0,
695268,"31.28653027,-89.01245546",1995-02-05,14.4,1.2,7.4,14.4,-2.1,6.2,-4.6,43.92,0,,0,,,,,27.7,300.5,,0,16,,,0,
697622,"34.21550119,-89.73694848",1992-01-28,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
697882,"31.35452368,-88.86464239",1992-03-11,8.4,4.4,6.1,6.5,0.7,3.1,-8.5,34.36,0,,0,,,,,18.4,330,,30,16,,,0,
699275,"32.07258545,-89.205622",1993-02-03,16.4,0.7,8.6,16.4,0.7,8.4,-3,47.88,0,,0,,,,,14.5,121.6,1025.8,49.3,12.4,,,0,
700737,"31.7707808,-89.62838687",1994-01-20,12.4,-3.4,4.1,12.4,-4.8,3,-5.5,51.07,6,,8.33,,,,,13.4,82,1033.3,56.3,16,,,0,
701400,"31.56426406,-89.94797377",1993-12-25,13.1,-1.6,4.3,13.1,-4,3.1,-3.6,60.19,0,,0,,,,,21.6,264.9,1022.9,0,15.4,,,0,
708939,"31.94372953,-89.40246589",1995-08-28,35.8,22.1,28.4,38.9,22.1,30,20.8,66.26,0,,0,,,,,13.4,256.4,1013.2,4.8,12.4,,,0,
714606,"44.7333334,-68.06666458",1993-07-11,30.5,18.5,24.4,29.5,18.5,24.1,13,51.02,0,,0,,,,,23.3,283.3,1006.3,12.3,18.1,,,0,
718703,"46.707,-113.27868",1999-08-27,32.2,8.1,21.6,31.9,8.1,21.2,8.5,47.23,0,,0,,,,,33.5,232.6,1013.4,8.9,18.6,,,0,
721866,"34.07638931,-106.96360778",1994-05-06,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
722567,"35.31111145,-106.5577774",1995-03-20,21.9,4.9,14.7,21.9,4.1,14.3,-2.4,32.26,0,,0,,,,,27,197.1,1010.2,59.2,55.9,,,0,
723449,"32.60194396,-104.52444458",1996-05-27,32.6,14.1,24,30.3,14.1,23.2,-2.2,18.34,0,,0,,,,,28.4,253.7,1005.4,1,70.1,,,0,
726149,"44.51103,-122.67541",2002-09-06,22.7,5,14.3,22.7,5,14.2,6.9,64.84,0,,0,,,,,25.6,261.4,1014.1,11.9,14.3,,,0,
730218,"33.59166667,-81.95833333",1996-04-13,25.1,9.4,18.8,25.1,9.4,18.9,12.4,67.7,0,,0,,,,,27.7,209.5,1012.5,37.1,15.8,,,0,
730997,"33.92083333,-79.67916667",1994-09-28,28.3,17.1,21.7,27.3,17.1,21.6,13,62.99,0,,0,,,0,,28.5,242.3,1012.8,22.2,12.1,,,0,
731494,"33.7125,-80.42916667",1995-02-24,18.3,5.5,12.4,18.3,1.7,11.6,-1.3,42.06,0,,0,,,,,27.3,232.2,1018.4,26.2,20.8,,,0,
732295,"33.75833333,-81.0625",1995-03-25,21.7,2.3,12.1,21.7,0.7,11.8,-2.2,48.8,0,,0,,,,,20.8,221.5,1018.9,17.1,17.1,,,0,
732526,"32.27916667,-80.9375",1995-03-21,26.8,15.7,20.4,26.5,15.7,20.4,9.5,52.2,0,,0,,,,,31.8,251.4,1010.9,44.3,17.8,,,0,
737937,"33.09166667,-80.34166667",1993-11-26,19.9,13.1,15.7,19.9,13.1,15.7,10.8,73.08,0.89,,12.5,,,,,28.9,46.5,1022,72.4,10,,,0,
738471,"34.5625,-79.925",1993-09-12,30.1,13.9,21.6,28.5,13.9,21.2,10.4,53.9,0,,0,,,,,16.6,82.2,1022.9,2.5,16,,,0,
738590,"34.30833333,-80.54166667",1993-10-05,27.7,12.7,20.5,27,12.7,20.4,11.1,58.26,0,,0,,,,,21.1,140,1020.7,37,17.7,,,0,
739807,"33.875,-81.69166667",1993-09-14,33.3,16.7,25,33.7,16.7,25.4,18.7,72.61,0,,0,,,,,16.6,122,1022.3,23.9,14.8,,,0,
742533,"32.80416667,-80.52083333",1993-04-22,18.5,6.7,12.6,18.5,3,11.6,-2.5,38.17,0,,0,,,,,33.2,297.2,1012.1,3,14.9,,,0,
745305,"33.39166667,-79.675",1992-02-04,19.2,3.1,11.5,19.2,1.8,11.3,1.7,55.18,0,,0,,,,,22.3,220.6,1014.2,29.1,16.2,,,0,
747858,"34.45416667,-82.125",1992-02-06,12.5,3.4,7.1,12.5,-2.5,4,-9.2,31.84,0,,0,,,,,34.3,36.1,1006.9,63.9,52.8,,,0,
752866,"37.08853,-113.57729",1995-06-12,38.9,19.4,29.3,35.9,19.4,27.9,2.2,19.87,0,,0,,,,,25.9,187.2,,0,15.7,,,0,
753558,"32.80910471,-109.82529861",1996-02-04,19.4,3.4,10.1,19.4,1.5,9.7,0.5,55.22,0,,0,,,,,13,129.1,,0,80,,,0,
757991,"41.27144,-111.67238",2000-10-11,11.2,4.5,7.4,11.2,1.3,5,3.4,76.73,17.73,,54.17,,,,,26.5,144,1009.1,71.3,12.6,,,0,
758386,"45.76202,-117.641",1995-07-20,29.2,16.4,23.4,28.7,16.4,23.3,12.6,51.96,0,,0,,,,,15,220.7,,17.3,24.1,,,0,
761669,"47.8843,-117.78566",1992-05-17,25.5,5.2,16.1,25.5,4.2,15.9,0.1,37.62,0,,0,,,,,13.7,116.8,1013.3,55.9,43.1,,,0,
763109,"46.54887,-122.90488",1998-08-06,24.1,14.2,18.7,24.1,14.2,18.7,12.5,69.63,0.11,,4.17,,,,,16,249.7,1020.9,73.4,20.4,,,0,
763289,"47.11792,-122.97332",1995-07-27,24.8,13.2,18.6,24.8,13.2,18.6,11.2,65.52,0,,0,,,,,19.3,158.4,1017,29.3,43.3,,,0,
765147,"48.55178,-117.98718",2001-05-22,31.1,9.1,20.1,29.6,9.1,19.7,5.3,40.35,0,,0,,,,,13,180,1018.4,20,32,,,0,
765327,"45.82367,-121.14166",2003-05-28,27.9,14.4,21.3,27.1,14.4,21.3,10.8,52.38,0,,0,,,,,37.1,240.5,1014.5,1,16,,,0,
767491,"48.64981,-118.75152",1999-08-13,26.1,15.5,20.4,26.1,15.5,20.4,12,60.37,9.8,,4.17,,,,,22.3,204.7,1012.5,56.8,16.6,,,0,
769162,"47.03352,-123.50878",2003-08-03,17,11.8,14.3,17,11.8,14.3,11.2,82.35,0.24,,4.17,,,,,21.5,235.8,1017.7,83.9,15,,,0,
770552,"44.45709,-121.44583",2001-07-20,21.2,8.9,14.3,21.2,7.8,14.3,9.9,78.42,0.8,,8.33,,,,,24.1,245,1012.9,40.8,15.8,,,0,
774985,"36.42959959,-94.80139907",1992-03-17,19.1,12.9,16,19.1,12.9,16.1,10.2,68.66,0,,0,,,,,26.9,183.5,1012,85.4,16.8,,,0,
775769,"36.27009965,-95.06860345",1995-03-20,21,10.2,16.5,21,10.2,16.5,5.5,50.89,0,,0,,,,,27.1,298.7,1008.8,15.6,15.7,,,0,
781107,"34.51490011,-94.50779735",1995-02-21,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
783040,"34.09320091,-94.48509961",1993-12-12,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
786614,"37.87571456,-92.9379289",1995-04-09,28.4,10.6,19.5,28.1,10.6,19.5,11.6,61.99,0,,0,,,,,31.3,116.9,999.1,50.4,11.3,,,0,
791011,"46.2263997,-89.89588491",1993-05-09,27.5,16,21.5,26.9,16,21.4,10.9,52.06,0,,0,,,,,33.8,171.4,1015.6,27.8,15.8,,,0,
791096,"46.23048533,-91.31510336",1994-04-19,10.1,3.6,7.6,10.1,-0.2,4.7,-7,37.6,0,,0,,,,,36.7,271,1016.4,3.6,17.5,,,0,
791599,"45.63995849,-88.32205926",1996-06-01,22.5,11.2,15.9,22.5,11.2,15.9,7.3,58.29,0,,0,,,,,25.9,158.4,,65.5,15.8,,,0,
791617,"45.94755602,-91.99981508",1996-04-21,0,0,,0,0,,,,,,0,,,,,,,,,,,,,
793018,"45.06982205,-88.38652282",1995-06-13,27.4,10.5,19.8,26.8,10.5,19.7,8.4,51.24,0,,0,,,,,16.1,274.8,1013.6,16.9,17.6,,,0,
794658,"44.30764023,-89.50112354",1992-05-07,22.5,7.2,15.4,22.5,4,14.8,-0.5,35.29,0,,0,,,,,22.4,208.7,1023,58.1,15.2,,,0,
796215,"43.6739878,-89.19930364",1996-03-22,8.4,-6.1,0.4,4.5,-11,-3.6,-14.8,35.16,0,,0,,,,,29.5,304.5,1016.2,36.7,16,,,0,
801552,"37.2911,-82.7989",1999-11-16,7.9,-1.2,2.6,5.6,-5.4,-0.8,-3.1,67.35,0,,0,,,,,20.3,314.8,1017.1,13.8,15.8,,,0,
801871,"37.0064,-83.4514",1999-12-02,14.5,-2.8,5.5,14.5,-5.2,4.7,-7.7,41.8,0,,0,,,,,17.1,190.9,1027.1,0,16,,,0,
803601,"37.0117,-83.8319",2000-11-02,25.8,8.9,16.1,25.8,8.9,16.1,8.7,63.41,0,,0,,,,,11.5,163.5,1020.4,5.8,5.4,,,0,
806025,"37.8556,-83.0039",2001-11-18,21.2,7.1,14.1,21.2,6.1,13.9,6.7,63.75,0,,0,,,,,9.7,146.8,1025.1,1.9,11.3,,,0,
806672,"44.015,-121.33639",2007-07-02,28.2,9,19.3,26.9,7.9,19,4.9,43.73,0,,0,,,,,25.9,,1017.7,1.3,16,,,0,
810537,"33.3342,-89.5394",2004-02-21,15.7,0.7,8.6,15.7,0.7,8.3,2.6,71.45,0,,0,,,,,20.5,190,1019.5,0,13.1,,,0,
812617,"32.7286,-88.7094",2005-05-28,29.9,16.5,23.6,30.7,16.5,23.8,17.3,70.62,0.18,,4.17,,,,,10.9,194.6,1014,5.6,14.2,,,0,
818552,"30.7206,-89.5486",2006-04-20,29.7,20.1,25.3,30.9,20.1,25.7,19.2,71.02,0,,0,,,,,18,,1013.6,29.9,14.6,,,0,
818563,"30.8167,-89.55",2006-07-29,31.7,24.8,27.3,36.4,24.8,29.2,23.2,78.95,3.61,,16.67,,,,,15.1,,1019.4,18.7,13.2,,,0,
822280,"30.2731,-89.4158",2007-03-23,24.4,11.6,18,24.4,11.6,18,13.8,78.11,0.3,,4.17,,,,,19.4,,1023,12.6,14.6,,,0,
824526,"33.4053,-89.1458",2000-07-30,31.1,21.7,25.9,33.5,21.7,26.9,20.8,74.67,3,,4.17,,,,,15.3,182.4,1013.2,50.8,14.1,,,0,
826038,"33.3672,-89.8939",2000-02-23,23.4,10.7,17.9,23.4,10.7,18,10.5,62.8,0,,0,,,,,44.6,154.2,1021.3,40,15.9,,,0,
827679,"31.3603,-89.1517",2000-06-08,33.1,13.1,23.7,31.8,13.1,23.2,12.4,56.1,0,,0,,,,,18.4,170,,2.2,16,,,0,
828738,"30.7781,-89.4783",2000-02-10,20.6,4.4,13.9,20.6,4.4,13.9,10.4,81.48,0,,0,,,,,20.5,198,1017.6,20.9,10.9,,,0,
830297,"31.3844,-90.1947",2000-07-20,37.1,26,29.1,46.1,26,32.5,24.1,76.09,0,,0,,,,,25.2,275,1014.8,56.7,11,,,0,
831004,"31.8611,-90.2475",2001-04-21,27.6,16.3,21.6,28.7,16.3,21.7,17.4,78.14,0,,0,,,,,27.7,150.6,1023.7,47,14.9,,,0,
831050,"31.9856,-90.8117",2001-10-02,27.5,8.8,17.9,26.9,8.8,17.9,10.7,68.2,0.3,,4.17,,,,,10.8,142.7,1021.1,1.8,15.5,,,0,
831243,"33.1903,-89.5317",2001-10-28,16.2,-0.6,6.6,16.2,-2.5,6,-0.3,66.93,0,,0,,,,,13,83.8,1032.9,0,16,,,0,
838061,"32.5692,-86.4961",1997-04-07,22.7,11.7,17.1,22.7,11.7,17.2,5.5,51.21,0,,0,,,,,25.2,298.7,1020.1,7.4,15.9,,,0,
842372,"30.5817,-88.2842",1998-10-21,26.8,16.2,20.9,26.5,16.2,20.9,12.2,60.43,0,,0,,,,,21.1,75.3,1020.4,2,15.8,,,0,
845040,"32.3028,-85.1844",1999-03-08,14.9,4.9,9.7,14.9,0.8,8.4,-2.7,42.61,0,,0,,,,,26.9,100.3,1027.1,60.2,12.1,,,0,
845445,"32.1606,-86.5444",1999-12-01,13,-1.1,5.3,13,-2.5,4.4,-4.8,51.05,0,,0,,,,,17.4,96.5,1032.6,4,15,,,0,
848318,"34.4467,-86.7828",2000-08-19,32.5,21.4,26.4,31.9,21.4,26.4,17.4,61.96,0,,0,,,,,20.5,92.8,1018.1,14.1,14,,,0,
851726,"31.0483,-87.6578",2000-11-04,26.8,16.2,21.3,27.8,16.2,21.4,17.7,81.85,0.29,,8.33,,,,,18.6,223.2,1017.2,26.1,8.8,,,0,
854620,"32.1872,-85.0269",2001-10-28,15.9,-2,5.8,15.9,-2,5.3,-2.4,63.22,0,,0,,,,,14.6,103.8,1032.3,10.2,11.8,,,0,
856763,"33.7872,-86.2289",2002-01-01,4.1,-7.1,-1.6,1.7,-11.3,-4.4,-10.5,52.45,0,,0,,,,,13.7,103.1,1024.9,18.4,16,,,0,
856843,"33.6847,-86.3686",2002-03-01,13.2,-3.7,5.9,13.2,-3.7,5.3,-9.6,36.79,0.29,,8.33,,,,,22.8,93.7,1025.7,36.1,15.8,,,0,
861034,"33.8625,-94.255",1999-08-09,38.9,27.2,32.3,43.5,29.5,36,21.8,55.86,0,,0,,,,,20.5,217.8,1010.8,3.3,12.4,,,0,
862948,"35.0397,-92.3344",1999-10-05,24.5,5.5,14.6,24.5,3.5,14.3,5,57.08,0,,0,,,7.2,,12.6,121.5,1023.3,0,11.8,,,0,
863004,"33.9147,-94.1744",2000-01-02,23.4,17.2,20.6,23.4,17.2,20.7,16.7,78.7,0,,0,,,,,24.1,196.3,1011.6,66.7,16,,,0,
864557,"35.0614,-94.3119",2000-09-21,29.4,14.4,21.5,28.3,14.4,21.4,11.2,54.51,0,,0,,,,,25.9,84.8,1013.8,45.8,16,,,0,
868810,"34.2411,-83.3925",1998-03-14,18.8,2.1,10.4,18.8,-0.7,9.2,-0.2,49.32,0,,0,,,,,27,259,1024,1.5,15.9,,,0,
871054,"31.8075,-84.9611",1998-03-04,16.9,-2.1,7.8,16.9,-2.1,7.8,-1.4,58.74,0,,0,,,,,16.3,165.7,1017.7,22.5,12.9,,,0,
874292,"34.6014,-84.6767",1999-11-24,22.1,11.7,16.4,22.1,11.7,16.4,14,86.87,6.75,,25,,,,,10.1,96.3,1020.2,80.6,11.4,,,0,
875564,"34.1383,-83.8067",1999-07-30,36.2,21.1,29,40.7,21.1,30.8,21,65.66,0,,0,,,,,15.2,288.8,1010.9,0.3,13.8,,,0,
879129,"31.7214,-83.2117",1999-12-02,17.1,2.1,10.4,17.1,2.1,10.4,-1.8,49.92,0,,0,,,,,5.4,60,1028.1,0,24,,,0,
880587,"31.5672,-84.3167",1999-05-10,29.1,15.1,23.3,28.6,15.1,23.3,14.4,59.96,0,,0,,,,,14.8,100,,36.9,16,,,0,
881310,"32.3719,-81.3453",1999-03-05,16.8,0.3,9.1,16.8,0.3,9.1,2.9,68.41,0,,0,,,,,25.7,129.2,1025.5,27.6,12.9,,,0,
884687,"31.3439,-82.5775",1999-05-26,33.1,21.1,25.8,36.2,21.1,26.3,20.2,74.8,0.5,,4.17,,,,,23.2,231.3,1015.3,78.7,11.1,,,0,
884942,"30.8469,-82.8556",1999-08-17,34.1,23.2,28.3,38.9,23.2,30.8,22.9,74.29,0,,0,,,,,9.4,238.9,1019,67.8,11.8,,,0,
885358,"30.4092,-89.8461",1997-05-16,28.5,18.4,23.7,28.2,18.4,23.7,15.6,64.25,0,,0,,,,,25.9,125.6,1017.9,58,13.2,,,0,
890740,"30.7975,-93.1056",1999-09-10,32.1,20,25.6,30.1,20,25.1,13.1,50.86,0,,0,,,,,13.8,53.4,1013.8,20.6,11.8,,,0,
893605,"32.5203,-93.4894",2000-09-20,35.3,20.6,26.4,38.3,20.6,27.5,21.8,79.16,12.02,,12.5,,,,,23.5,172.7,1010.3,62.1,12,,,0,
897091,"30.8319,-93.4122",2002-02-13,18.8,5.1,12.1,18.8,5.1,12,3.3,60.39,0,,0,,,,,20.5,91.9,1024.8,35,11.1,,,0,
897672,"35.3689,-94.5578",2000-10-13,28.7,12.1,20,27.4,12.1,19.8,7.9,51,0,,0,,,,,19.3,120.3,1021.2,21.2,16,,,0,
897881,"34.8619,-95.5339",2000-09-16,30.7,11.2,21,28.7,11.2,20.6,5.2,41.03,0,,0,,,,,13,72.7,1018.6,0,16,,,0,
898545,"35.7328,-94.5503",2001-03-26,8.9,-2.3,3,8.2,-6.1,0.9,-8.6,44.73,0,,0,,,,,17.3,144.9,1027.2,23.8,16.2,,,0,
899189,"34.3939,-95.9861",2001-04-12,20.1,5.7,14.5,20.1,5.7,14.5,6.7,61.2,0,,0,,,,,18.7,184.1,1015.1,20.4,15.7,,,0,
902074,"35.4706,-94.4689",1999-03-01,24.9,-0.9,12.4,24.9,-0.9,11.9,1,53.61,0,,0,,,,,12.7,141.6,1011.2,0,15.8,,,0,
903070,"34.0044,-94.5567",1999-09-17,28.4,17.2,22.3,27.5,17.2,22.2,10.3,48.61,0,,0,,,,,18.7,68,1020.1,15,16,,,0,
903634,"35.7906,-94.5014",2000-04-08,12.3,0,6.1,12.3,-5,3.4,-4.7,47.54,0,,0,,,,,36.5,327.8,1028,3.1,16,,,0,
905809,"32.8083,-81.0292",1997-03-12,22.5,11.2,16.9,22.5,11.2,17,9.6,65.1,0,,0,,,,,28.6,145.7,1021.1,37.2,12.2,,,0,
912741,"33.5167,-79.6833",1999-04-15,24,15.1,20.4,24,15.1,20.4,17.4,83.16,24.2,,16.67,,,,,40.7,187.1,1007.9,60,10,,,0,
914316,"32.1667,-81.0167",1999-04-22,28.8,16.9,22.4,28.8,16.9,22.3,14.4,63.84,0,,0,,,,,26.3,185.9,1018.9,11.7,13.2,,,0,
915859,"33.8167,-81.2667",2000-08-07,33.9,23.9,28.8,38,23.9,31.5,23,72.63,0.3,,4.17,,,,,15,213,1019.1,37.1,15.1,,,0,
917164,"33.9978,-80.0039",2000-04-01,23.4,7.2,15,23.4,5.4,14.8,5.4,59.68,0,,0,,,,,20.5,138.3,1023.5,0,14.1,,,0,
918536,"32.6333,-81.2833",2000-06-02,35.3,19.4,26.8,37,19.4,27.6,19.7,70.04,0,,0,,,,,20.5,210.3,1019.4,3.8,13.6,,,0,
922192,"34.5733,-80.6464",2001-02-23,15.7,-1.1,5.2,15.7,-3.9,4.4,0.7,77.35,0,,0,,,,,7.6,231.7,1025,51.7,9.5,,,0,
924031,"33.2322,-79.3853",2001-04-27,24.4,7.7,16,24.4,5.9,15.8,6.2,55.51,0,,0,,,,,36.2,258.3,1022.8,0,15.8,,,0,
929156,"33.8106,-81.625",2002-12-27,10,-4.6,2,8.7,-4.6,1.3,-3.2,71.88,0,,0,,,,,12.4,233.1,1025,13.8,13.5,,,0,
931692,"35.5967,-88.435",2000-07-25,29.4,13.9,21.7,29.2,13.9,21.7,15.2,71,0,,0,,,,,13,138,1016.7,9.6,13.2,,,0,
935358,"35.0067,-86.8017",2002-02-24,18.2,-2.7,7.9,18.2,-5.6,7.3,-2.1,56.2,0,,0,,,,,14.4,142,1021.7,0,16,,,0,
935454,"35.61,-86.785",2002-08-24,33,22.5,26.9,34.5,22.5,28.3,22,76.68,0,,0,,,,,19.6,251.8,1014.5,81.7,14.3,,,0,
936283,"35.4117,-85.5283",1997-04-04,23.9,6.1,16.1,23.9,6.1,16.1,6.3,56.14,0,,0,,,,,18.7,175.3,1018.7,34.8,19.5,,,0,
938513,"36.37,-87.5717",1998-09-22,30,20.1,24.4,31.4,20.1,24.8,19.4,76.66,0,,0,,,,,25.9,203.6,1013.9,47.8,9,,,0,
943231,"35.4517,-85.1017",2000-10-29,23.9,13.1,17.8,23.9,13.1,17.8,11.7,69.71,0,,0,,,,,13,73.6,1022.9,1.2,14.8,,,0,
943398,"36.305,-85.0917",2000-02-25,21.1,11.1,14.6,21.1,11.1,14.6,9.8,74.67,0,,0,,,,,22.3,167.1,1023.3,6.4,23.6,,,0,
943853,"36.83,-82.3167",2001-12-05,25.1,3.9,12.4,25.1,3.9,12.2,2.7,56.04,0,,0,,,,,13,156.6,1028.1,0,16,,,0,
945663,"37.4033,-76.2833",1997-09-21,22.4,16.7,19.1,22.4,16.7,19.1,10.8,59.05,0,,0,,,,,47.7,19.8,1021,69.4,11.8,,,0,
946533,"37.09,-81.82",1997-04-26,18.1,2,10.8,18.1,2,10.7,-0.5,49.39,0,,0,,,,,10.5,110.6,1024.4,24.4,18.4,,,0,
950701,"38.4417,-79.0917",2001-02-28,9.9,-1.7,5.8,9.1,-4.4,4.3,-3.8,52.47,0,,0,,,,,19.8,58.5,1016.2,51.2,16,,,0,
953974,"29.45,-82.04",1994-04-14,28.1,21.2,23.8,30,21.2,23.9,21,85.26,13.6,,16.67,,,,,13.9,217.3,1018,76.6,11.5,,,0,
954948,"29.75,-81.32",1995-07-12,28.6,23.4,26.4,32.6,23.4,28.3,23.1,82.34,0,,0,,,,,18.1,161.2,1015.4,5.1,10.8,,,0,
961747,"28.68,-81.96",1992-01-22,24.7,7.1,16,24.7,7.1,15.9,8.2,62.92,0,,0,,,,,24.3,132.1,1019.9,46,12.7,,,0,
962023,"27.49,-81.38",1992-02-21,25.4,12.9,20.3,25.4,12.9,20.3,15.1,73.12,0,,0,,,,,18.7,55.1,1024,94.6,11.4,,,0,
962687,"30.63,-84.51",1992-05-24,33.9,12.2,24.6,31.9,12.2,24,12.4,55.62,0,,0,,,,,16.6,239.4,1013.2,3.8,11,,,0,
964495,"26.05,-80.4",1994-02-06,26.5,17.5,22.2,26.5,17.5,22.2,18,78.36,0,,0,,,,,20.5,216.8,1020.3,10.8,13.7,,,0,
964911,"26.1,-81.35",1994-04-12,30.3,22,25.5,31.1,22,25.8,19,69.78,0,,0,,,,,25.7,127.8,1021.1,30.8,17.3,,,0,
969577,"30.81,-85.59",1997-10-15,25.1,14.1,18.9,25.1,14.1,19,10.3,58.31,0,,0,,,,,14.8,311.5,1018.4,73.5,11,,,0,
